PESO INICIAL;PESO FINAL;CEP INICIAL;CEP FINAL;VALOR DO FRETE;TEMPO DE ENTREGA
;60.00;39300000;39316999;124;15
;70.00;39300000;39316999;124;15
;80.00;39300000;39316999;153;15
;90.00;39300000;39316999;153;15
;100.00;39300000;39316999;153;15
;10.00;39300000;39316999;59,22;13
;20.00;39300000;39316999;70,43;13
;35.00;39300000;39316999;86,33;13
;50.00;39300000;39316999;101,4;13
;70.00;39300000;39316999;112,9;13
;10.00;39317000;39317999;73;15
;20.00;39317000;39317999;98;15
;30.00;39317000;39317999;98;15
;40.00;39317000;39317999;112;15
;50.00;39317000;39317999;112;15
;60.00;39317000;39317999;124;15
;70.00;39317000;39317999;124;15
;80.00;39317000;39317999;153;15
;90.00;39317000;39317999;153;15
;100.00;39317000;39317999;153;15
;10.00;39317000;39317999;59,22;10
;20.00;39317000;39317999;70,43;10
;35.00;39317000;39317999;86,33;10
;50.00;39317000;39317999;101,4;10
;70.00;39317000;39317999;112,9;10
;10.00;39318000;39319999;73;15
;20.00;39318000;39319999;98;15
;30.00;39318000;39319999;98;15
;40.00;39318000;39319999;112;15
;50.00;39318000;39319999;112;15
;60.00;39318000;39319999;124;15
;70.00;39318000;39319999;124;15
;80.00;39318000;39319999;153;15
;90.00;39318000;39319999;153;15
;100.00;39318000;39319999;153;15
;10.00;39318000;39319999;59,22;10
;20.00;39318000;39319999;70,43;10
;35.00;39318000;39319999;86,33;10
;50.00;39318000;39319999;101,4;10
;70.00;39318000;39319999;112,9;10
;10.00;39320000;39327999;73;15
;20.00;39320000;39327999;98;15
;30.00;39320000;39327999;98;15
;40.00;39320000;39327999;112;15
;50.00;39320000;39327999;112;15
;60.00;39320000;39327999;124;15
;70.00;39320000;39327999;124;15
;80.00;39320000;39327999;153;15
;90.00;39320000;39327999;153;15
;100.00;39320000;39327999;153;15
;10.00;39320000;39327999;59,22;13
;20.00;39320000;39327999;70,43;13
;35.00;39320000;39327999;86,33;13
;50.00;39320000;39327999;101,4;13
;70.00;39320000;39327999;112,9;13
;10.00;39328000;39329999;73;15
;20.00;39328000;39329999;98;15
;30.00;39328000;39329999;98;15
;40.00;39328000;39329999;112;15
;50.00;39328000;39329999;112;15
;60.00;39328000;39329999;124;15
;70.00;39328000;39329999;124;15
;80.00;39328000;39329999;153;15
;90.00;39328000;39329999;153;15
;100.00;39328000;39329999;153;15
;10.00;39328000;39329999;59,22;10
;20.00;39328000;39329999;70,43;10
;35.00;39328000;39329999;86,33;10
;50.00;39328000;39329999;101,4;10
;70.00;39328000;39329999;112,9;10
;10.00;39330000;39334999;73;15
;20.00;39330000;39334999;98;15
;30.00;39330000;39334999;98;15
;40.00;39330000;39334999;112;15
;50.00;39330000;39334999;112;15
;60.00;39330000;39334999;124;15
;70.00;39330000;39334999;124;15
;80.00;39330000;39334999;153;15
;90.00;39330000;39334999;153;15
;100.00;39330000;39334999;153;15
;10.00;39330000;39334999;59,22;9
;20.00;39330000;39334999;70,43;9
;35.00;39330000;39334999;86,33;9
;50.00;39330000;39334999;101,4;9
;70.00;39330000;39334999;112,9;9
;10.00;39335000;39335999;73;15
;20.00;39335000;39335999;98;15
;30.00;39335000;39335999;98;15
;40.00;39335000;39335999;112;15
;50.00;39335000;39335999;112;15
;60.00;39335000;39335999;124;15
;70.00;39335000;39335999;124;15
;80.00;39335000;39335999;153;15
;90.00;39335000;39335999;153;15
;100.00;39335000;39335999;153;15
;10.00;39335000;39335999;59,22;10
;20.00;39335000;39335999;70,43;10
;35.00;39335000;39335999;86,33;10
;50.00;39335000;39335999;101,4;10
;70.00;39335000;39335999;112,9;10
;10.00;39336000;39337999;73;15
;20.00;39336000;39337999;98;15
;30.00;39336000;39337999;98;15
;40.00;39336000;39337999;112;15
;50.00;39336000;39337999;112;15
;60.00;39336000;39337999;124;15
;70.00;39336000;39337999;124;15
;80.00;39336000;39337999;153;15
;90.00;39336000;39337999;153;15
;100.00;39336000;39337999;153;15
;10.00;39336000;39337999;59,22;9
;20.00;39336000;39337999;70,43;9
;35.00;39336000;39337999;86,33;9
;50.00;39336000;39337999;101,4;9
;70.00;39336000;39337999;112,9;9
;10.00;39338000;39339999;73;15
;20.00;39338000;39339999;98;15
;30.00;39338000;39339999;98;15
;40.00;39338000;39339999;112;15
;50.00;39338000;39339999;112;15
;60.00;39338000;39339999;124;15
;70.00;39338000;39339999;124;15
;80.00;39338000;39339999;153;15
;90.00;39338000;39339999;153;15
;100.00;39338000;39339999;153;15
;10.00;39338000;39339999;59,22;10
;20.00;39338000;39339999;70,43;10
;35.00;39338000;39339999;86,33;10
;50.00;39338000;39339999;101,4;10
;70.00;39338000;39339999;112,9;10
;10.00;39340000;39349999;73;15
;20.00;39340000;39349999;98;15
;30.00;39340000;39349999;98;15
;40.00;39340000;39349999;112;15
;50.00;39340000;39349999;112;15
;60.00;39340000;39349999;124;15
;70.00;39340000;39349999;124;15
;80.00;39340000;39349999;153;15
;90.00;39340000;39349999;153;15
;100.00;39340000;39349999;153;15
;10.00;39340000;39349999;59,22;8
;20.00;39340000;39349999;70,43;8
;35.00;39340000;39349999;86,33;8
;50.00;39340000;39349999;101,4;8
;70.00;39340000;39349999;112,9;8
;10.00;39350000;39354999;73;15
;20.00;39350000;39354999;98;15
;30.00;39350000;39354999;98;15
;40.00;39350000;39354999;112;15
;50.00;39350000;39354999;112;15
;60.00;39350000;39354999;124;15
;70.00;39350000;39354999;124;15
;80.00;39350000;39354999;153;15
;90.00;39350000;39354999;153;15
;100.00;39350000;39354999;153;15
;10.00;39350000;39354999;59,22;10
;20.00;39350000;39354999;70,43;10
;35.00;39350000;39354999;86,33;10
;50.00;39350000;39354999;101,4;10
;70.00;39350000;39354999;112,9;10
;10.00;39355000;39359999;73;15
;20.00;39355000;39359999;98;15
;30.00;39355000;39359999;98;15
;40.00;39355000;39359999;112;15
;50.00;39355000;39359999;112;15
;60.00;39355000;39359999;124;15
;70.00;39355000;39359999;124;15
;80.00;39355000;39359999;153;15
;90.00;39355000;39359999;153;15
;100.00;39355000;39359999;153;15
;10.00;39355000;39359999;59,22;13
;20.00;39355000;39359999;70,43;13
;35.00;39355000;39359999;86,33;13
;50.00;39355000;39359999;101,4;13
;70.00;39355000;39359999;112,9;13
;10.00;39360000;39362999;73;15
;20.00;39360000;39362999;98;15
;30.00;39360000;39362999;98;15
;40.00;39360000;39362999;112;15
;50.00;39360000;39362999;112;15
;60.00;39360000;39362999;124;15
;70.00;39360000;39362999;124;15
;80.00;39360000;39362999;153;15
;90.00;39360000;39362999;153;15
;100.00;39360000;39362999;153;15
;10.00;39360000;39362999;59,22;10
;20.00;39360000;39362999;70,43;10
;35.00;39360000;39362999;86,33;10
;50.00;39360000;39362999;101,4;10
;70.00;39360000;39362999;112,9;10
;10.00;39363000;39364999;73;15
;20.00;39363000;39364999;98;15
;30.00;39363000;39364999;98;15
;40.00;39363000;39364999;112;15
;50.00;39363000;39364999;112;15
;60.00;39363000;39364999;124;15
;70.00;39363000;39364999;124;15
;80.00;39363000;39364999;153;15
;90.00;39363000;39364999;153;15
;100.00;39363000;39364999;153;15
;10.00;39363000;39364999;59,22;9
;20.00;39363000;39364999;70,43;9
;35.00;39363000;39364999;86,33;9
;50.00;39363000;39364999;101,4;9
;70.00;39363000;39364999;112,9;9
;10.00;39365000;39369999;73;15
;20.00;39365000;39369999;98;15
;30.00;39365000;39369999;98;15
;40.00;39365000;39369999;112;15
;50.00;39365000;39369999;112;15
;60.00;39365000;39369999;124;15
;70.00;39365000;39369999;124;15
;80.00;39365000;39369999;153;15
;90.00;39365000;39369999;153;15
;100.00;39365000;39369999;153;15
;10.00;39365000;39369999;59,22;13
;20.00;39365000;39369999;70,43;13
;35.00;39365000;39369999;86,33;13
;50.00;39365000;39369999;101,4;13
;70.00;39365000;39369999;112,9;13
;10.00;39370000;39372999;73;15
;20.00;39370000;39372999;98;15
;30.00;39370000;39372999;98;15
;40.00;39370000;39372999;112;15
;50.00;39370000;39372999;112;15
;60.00;39370000;39372999;124;15
;70.00;39370000;39372999;124;15
;80.00;39370000;39372999;153;15
;90.00;39370000;39372999;153;15
;100.00;39370000;39372999;153;15
;10.00;39370000;39372999;59,22;9
;20.00;39370000;39372999;70,43;9
;35.00;39370000;39372999;86,33;9
;50.00;39370000;39372999;101,4;9
;70.00;39370000;39372999;112,9;9
;10.00;39373000;39377999;73;15
;20.00;39373000;39377999;98;15
;30.00;39373000;39377999;98;15
;40.00;39373000;39377999;112;15
;50.00;39373000;39377999;112;15
;60.00;39373000;39377999;124;15
;70.00;39373000;39377999;124;15
;80.00;39373000;39377999;153;15
;90.00;39373000;39377999;153;15
;100.00;39373000;39377999;153;15
;10.00;39373000;39377999;59,22;9
;20.00;39373000;39377999;70,43;9
;35.00;39373000;39377999;86,33;9
;50.00;39373000;39377999;101,4;9
;70.00;39373000;39377999;112,9;9
;10.00;39378000;39379999;73;15
;20.00;39378000;39379999;98;15
;30.00;39378000;39379999;98;15
;40.00;39378000;39379999;112;15
;50.00;39378000;39379999;112;15
;60.00;39378000;39379999;124;15
;70.00;39378000;39379999;124;15
;80.00;39378000;39379999;153;15
;90.00;39378000;39379999;153;15
;100.00;39378000;39379999;153;15
;10.00;39378000;39379999;59,22;10
;20.00;39378000;39379999;70,43;10
;35.00;39378000;39379999;86,33;10
;50.00;39378000;39379999;101,4;10
;70.00;39378000;39379999;112,9;10
;10.00;39380000;39386999;73;15
;20.00;39380000;39386999;98;15
;30.00;39380000;39386999;98;15
;40.00;39380000;39386999;112;15
;50.00;39380000;39386999;112;15
;60.00;39380000;39386999;124;15
;70.00;39380000;39386999;124;15
;80.00;39380000;39386999;153;15
;90.00;39380000;39386999;153;15
;100.00;39380000;39386999;153;15
;10.00;39380000;39386999;59,22;9
;20.00;39380000;39386999;70,43;9
;35.00;39380000;39386999;86,33;9
;50.00;39380000;39386999;101,4;9
;70.00;39380000;39386999;112,9;9
;10.00;39387000;39389999;73;15
;20.00;39387000;39389999;98;15
;30.00;39387000;39389999;98;15
;40.00;39387000;39389999;112;15
;50.00;39387000;39389999;112;15
;60.00;39387000;39389999;124;15
;70.00;39387000;39389999;124;15
;80.00;39387000;39389999;153;15
;90.00;39387000;39389999;153;15
;100.00;39387000;39389999;153;15
;10.00;39387000;39389999;59,22;10
;20.00;39387000;39389999;70,43;10
;35.00;39387000;39389999;86,33;10
;50.00;39387000;39389999;101,4;10
;70.00;39387000;39389999;112,9;10
;10.00;39390000;39396999;73;15
;20.00;39390000;39396999;98;15
;30.00;39390000;39396999;98;15
;40.00;39390000;39396999;112;15
;50.00;39390000;39396999;112;15
;60.00;39390000;39396999;124;15
;70.00;39390000;39396999;124;15
;80.00;39390000;39396999;153;15
;90.00;39390000;39396999;153;15
;100.00;39390000;39396999;153;15
;10.00;39390000;39396999;59,22;7
;20.00;39390000;39396999;70,43;7
;35.00;39390000;39396999;86,33;7
;50.00;39390000;39396999;101,4;7
;70.00;39390000;39396999;112,9;7
;10.00;39397000;39397999;73;15
;20.00;39397000;39397999;98;15
;30.00;39397000;39397999;98;15
;40.00;39397000;39397999;112;15
;50.00;39397000;39397999;112;15
;60.00;39397000;39397999;124;15
;70.00;39397000;39397999;124;15
;80.00;39397000;39397999;153;15
;90.00;39397000;39397999;153;15
;100.00;39397000;39397999;153;15
;10.00;39397000;39397999;59,22;10
;20.00;39397000;39397999;70,43;10
;35.00;39397000;39397999;86,33;10
;50.00;39397000;39397999;101,4;10
;70.00;39397000;39397999;112,9;10
;10.00;39398000;39399999;73;15
;20.00;39398000;39399999;98;15
;30.00;39398000;39399999;98;15
;40.00;39398000;39399999;112;15
;50.00;39398000;39399999;112;15
;60.00;39398000;39399999;124;15
;70.00;39398000;39399999;124;15
;80.00;39398000;39399999;153;15
;90.00;39398000;39399999;153;15
;100.00;39398000;39399999;153;15
;10.00;39398000;39399999;59,22;11
;20.00;39398000;39399999;70,43;11
;35.00;39398000;39399999;86,33;11
;50.00;39398000;39399999;101,4;11
;70.00;39398000;39399999;112,9;11
;10.00;39400001;39429999;73;15
;20.00;39400001;39429999;98;15
;30.00;39400001;39429999;98;15
;40.00;39400001;39429999;112;15
;50.00;39400001;39429999;112;15
;60.00;39400001;39429999;124;15
;70.00;39400001;39429999;124;15
;80.00;39400001;39429999;153;15
;90.00;39400001;39429999;153;15
;100.00;39400001;39429999;153;15
;10.00;39400001;39429999;59,22;5
;20.00;39400001;39429999;70,43;5
;35.00;39400001;39429999;86,33;5
;50.00;39400001;39429999;101,4;5
;70.00;39400001;39429999;112,9;5
;10.00;39430000;39436999;73;15
;20.00;39430000;39436999;98;15
;30.00;39430000;39436999;98;15
;40.00;39430000;39436999;112;15
;50.00;39430000;39436999;112;15
;60.00;39430000;39436999;124;15
;70.00;39430000;39436999;124;15
;80.00;39430000;39436999;153;15
;90.00;39430000;39436999;153;15
;100.00;39430000;39436999;153;15
;10.00;39430000;39436999;59,22;13
;20.00;39430000;39436999;70,43;13
;35.00;39430000;39436999;86,33;13
;50.00;39430000;39436999;101,4;13
;70.00;39430000;39436999;112,9;13
;10.00;39437000;39439999;73;15
;20.00;39437000;39439999;98;15
;30.00;39437000;39439999;98;15
;40.00;39437000;39439999;112;15
;50.00;39437000;39439999;112;15
;60.00;39437000;39439999;124;15
;70.00;39437000;39439999;124;15
;80.00;39437000;39439999;153;15
;90.00;39437000;39439999;153;15
;100.00;39437000;39439999;153;15
;10.00;39437000;39439999;59,22;9
;20.00;39437000;39439999;70,43;9
;35.00;39437000;39439999;86,33;9
;50.00;39437000;39439999;101,4;9
;70.00;39437000;39439999;112,9;9
;10.00;39440001;39449999;73;15
;20.00;39440001;39449999;98;15
;30.00;39440001;39449999;98;15
;40.00;39440001;39449999;112;15
;50.00;39440001;39449999;112;15
;60.00;39440001;39449999;124;15
;70.00;39440001;39449999;124;15
;80.00;39440001;39449999;153;15
;90.00;39440001;39449999;153;15
;100.00;39440001;39449999;153;15
;10.00;39440001;39449999;59,22;8
;20.00;39440001;39449999;70,43;8
;35.00;39440001;39449999;86,33;8
;50.00;39440001;39449999;101,4;8
;70.00;39440001;39449999;112,9;8
;10.00;39450000;39454999;73;15
;20.00;39450000;39454999;98;15
;30.00;39450000;39454999;98;15
;40.00;39450000;39454999;112;15
;50.00;39450000;39454999;112;15
;60.00;39450000;39454999;124;15
;70.00;39450000;39454999;124;15
;80.00;39450000;39454999;153;15
;90.00;39450000;39454999;153;15
;100.00;39450000;39454999;153;15
;10.00;39450000;39454999;59,22;13
;20.00;39450000;39454999;70,43;13
;35.00;39450000;39454999;86,33;13
;50.00;39450000;39454999;101,4;13
;70.00;39450000;39454999;112,9;13
;10.00;39455000;39457999;73;15
;20.00;39455000;39457999;98;15
;30.00;39455000;39457999;98;15
;40.00;39455000;39457999;112;15
;50.00;39455000;39457999;112;15
;60.00;39455000;39457999;124;15
;70.00;39455000;39457999;124;15
;80.00;39455000;39457999;153;15
;90.00;39455000;39457999;153;15
;100.00;39455000;39457999;153;15
;10.00;39455000;39457999;59,22;10
;20.00;39455000;39457999;70,43;10
;35.00;39455000;39457999;86,33;10
;50.00;39455000;39457999;101,4;10
;70.00;39455000;39457999;112,9;10
;10.00;39458000;39459999;73;15
;20.00;39458000;39459999;98;15
;30.00;39458000;39459999;98;15
;40.00;39458000;39459999;112;15
;50.00;39458000;39459999;112;15
;60.00;39458000;39459999;124;15
;70.00;39458000;39459999;124;15
;80.00;39458000;39459999;153;15
;90.00;39458000;39459999;153;15
;100.00;39458000;39459999;153;15
;10.00;39458000;39459999;59,22;13
;20.00;39458000;39459999;70,43;13
;35.00;39458000;39459999;86,33;13
;50.00;39458000;39459999;101,4;13
;70.00;39458000;39459999;112,9;13
;10.00;39460000;39464999;73;15
;20.00;39460000;39464999;98;15
;30.00;39460000;39464999;98;15
;40.00;39460000;39464999;112;15
;50.00;39460000;39464999;112;15
;60.00;39460000;39464999;124;15
;70.00;39460000;39464999;124;15
;80.00;39460000;39464999;153;15
;90.00;39460000;39464999;153;15
;100.00;39460000;39464999;153;15
;10.00;39460000;39464999;59,22;10
;20.00;39460000;39464999;70,43;10
;35.00;39460000;39464999;86,33;10
;50.00;39460000;39464999;101,4;10
;70.00;39460000;39464999;112,9;10
;10.00;39465000;39466999;73;15
;20.00;39465000;39466999;98;15
;30.00;39465000;39466999;98;15
;40.00;39465000;39466999;112;15
;50.00;39465000;39466999;112;15
;60.00;39465000;39466999;124;15
;70.00;39465000;39466999;124;15
;80.00;39465000;39466999;153;15
;90.00;39465000;39466999;153;15
;100.00;39465000;39466999;153;15
;10.00;39465000;39466999;59,22;10
;20.00;39465000;39466999;70,43;10
;35.00;39465000;39466999;86,33;10
;50.00;39465000;39466999;101,4;10
;70.00;39465000;39466999;112,9;10
;10.00;39467000;39469999;73;15
;20.00;39467000;39469999;98;15
;30.00;39467000;39469999;98;15
;40.00;39467000;39469999;112;15
;50.00;39467000;39469999;112;15
;60.00;39467000;39469999;124;15
;70.00;39467000;39469999;124;15
;80.00;39467000;39469999;153;15
;90.00;39467000;39469999;153;15
;100.00;39467000;39469999;153;15
;10.00;39467000;39469999;59,22;10
;20.00;39467000;39469999;70,43;10
;35.00;39467000;39469999;86,33;10
;50.00;39467000;39469999;101,4;10
;70.00;39467000;39469999;112,9;10
;10.00;39470000;39471999;73;15
;20.00;39470000;39471999;98;15
;30.00;39470000;39471999;98;15
;40.00;39470000;39471999;112;15
;50.00;39470000;39471999;112;15
;60.00;39470000;39471999;124;15
;70.00;39470000;39471999;124;15
;80.00;39470000;39471999;153;15
;90.00;39470000;39471999;153;15
;100.00;39470000;39471999;153;15
;10.00;39470000;39471999;59,22;10
;20.00;39470000;39471999;70,43;10
;35.00;39470000;39471999;86,33;10
;50.00;39470000;39471999;101,4;10
;70.00;39470000;39471999;112,9;10
;10.00;39472000;39474999;73;15
;20.00;39472000;39474999;98;15
;30.00;39472000;39474999;98;15
;40.00;39472000;39474999;112;15
;50.00;39472000;39474999;112;15
;60.00;39472000;39474999;124;15
;70.00;39472000;39474999;124;15
;80.00;39472000;39474999;153;15
;90.00;39472000;39474999;153;15
;100.00;39472000;39474999;153;15
;10.00;39472000;39474999;59,22;7
;20.00;39472000;39474999;70,43;7
;35.00;39472000;39474999;86,33;7
;50.00;39472000;39474999;101,4;7
;70.00;39472000;39474999;112,9;7
;10.00;39475000;39477999;73;15
;20.00;39475000;39477999;98;15
;30.00;39475000;39477999;98;15
;40.00;39475000;39477999;112;15
;50.00;39475000;39477999;112;15
;60.00;39475000;39477999;124;15
;70.00;39475000;39477999;124;15
;80.00;39475000;39477999;153;15
;90.00;39475000;39477999;153;15
;100.00;39475000;39477999;153;15
;10.00;39475000;39477999;59,22;13
;20.00;39475000;39477999;70,43;13
;35.00;39475000;39477999;86,33;13
;50.00;39475000;39477999;101,4;13
;70.00;39475000;39477999;112,9;13
;10.00;39478000;39479999;73;15
;20.00;39478000;39479999;98;15
;30.00;39478000;39479999;98;15
;40.00;39478000;39479999;112;15
;50.00;39478000;39479999;112;15
;60.00;39478000;39479999;124;15
;70.00;39478000;39479999;124;15
;80.00;39478000;39479999;153;15
;90.00;39478000;39479999;153;15
;100.00;39478000;39479999;153;15
;10.00;39478000;39479999;59,22;10
;20.00;39478000;39479999;70,43;10
;35.00;39478000;39479999;86,33;10
;50.00;39478000;39479999;101,4;10
;70.00;39478000;39479999;112,9;10
;10.00;39480000;39488999;73;15
;20.00;39480000;39488999;98;15
;30.00;39480000;39488999;98;15
;40.00;39480000;39488999;112;15
;50.00;39480000;39488999;112;15
;60.00;39480000;39488999;124;15
;70.00;39480000;39488999;124;15
;80.00;39480000;39488999;153;15
